0,1,sort_inner,sort_attribute,option_tag_attribute_value,textCount,name_url
75.30181679522029,24.69818320477971,1,0,6,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
81.49481037953822,18.505189620461778,1,0,4,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
85.58903893212855,14.410961067871447,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
90.60198858077112,9.398011419228878,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
85.58903893212855,14.410961067871447,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.51944579066554,1.4805542093344657,0,0,8,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
97.5092728609597,2.490727139040309,0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
97.5092728609597,2.490727139040309,0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.21180804202574,1.788191957974263,0,0,27,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
97.37116284543322,2.628837154566774,0,0,66,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
97.86287589808069,2.1371241019193086,0,0,45,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
97.5092728609597,2.490727139040309,0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.34832920405503,1.6516707959449723,0,0,19,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.34832920405503,1.6516707959449723,0,0,19,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
92.49091267529269,7.509087324707312,0,0,175,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
97.88389950155397,2.1161004984460265,0,0,44,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.4896882610821,1.5103117389179053,0,0,10,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
97.5092728609597,2.490727139040309,0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
96.65721747566499,3.342782524335012,0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.15780544622964,1.8421945537703595,0,0,30,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
96.65721747566499,3.342782524335012,0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.12128689944299,1.8787131005570044,0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
90.60198858077112,9.398011419228878,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
97.5092728609597,2.490727139040309,0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
96.65721747566499,3.342782524335012,0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.15780544622964,1.8421945537703595,0,0,30,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
96.65721747566499,3.342782524335012,0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.12128689944299,1.8787131005570044,0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
90.60198858077112,9.398011419228878,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
97.5092728609597,2.490727139040309,0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.12128689944299,1.8787131005570044,0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.50463992194919,1.495360078050816,0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
98.50463992194919,1.495360078050816,0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
90.60198858077112,9.398011419228878,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
93.69789715544329,6.302102844556716,0,0,2,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
85.58903893212855,14.410961067871447,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
