0,1,sort_inner,sort_attribute,option_tag_attribute_value,textCount,name_url
73.21762895787782,26.78237104212218,1,0,7,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
73.21762895787782,26.78237104212218,1,0,7,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
99.98470153816297,0.015298461837037383,1,0,662,19,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
96.64464937381805,3.355350626181939,1,0,42,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
96.74153655622969,3.258463443770312,1,0,39,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
97.49987386197789,2.5001261380221087,1,0,12,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
98.12128689944299,1.8787131005570044,0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
95.40348098133636,4.596519018663642,0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
96.65721747566499,3.342782524335012,0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
95.40348098133636,4.596519018663642,0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
98.53410724498217,1.4658927550178442,0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
90.60198858077112,9.398011419228878,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
98.28788109637516,1.7121189036248425,1,0,38,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
98.354562104436,1.6454378955639961,1,0,34,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
95.40348098133636,4.596519018663642,0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
98.51944579066554,1.4805542093344657,0,0,8,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
98.47458941806781,1.5254105819322001,0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
98.50463992194919,1.495360078050816,0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
93.69789715544329,6.302102844556716,0,0,2,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
96.95720446304358,3.042795536956418,1,0,32,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
97.04534240449416,2.9546575955058336,1,0,29,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
95.40348098133636,4.596519018663642,0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
98.53410724498217,1.4658927550178442,0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
98.53410724498217,1.4658927550178442,0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
95.40348098133636,4.596519018663642,0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
97.5092728609597,2.490727139040309,0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
90.60198858077112,9.398011419228878,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
98.54371206571984,1.4562879342801558,1,0,86,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
98.58656498589123,1.4134350141087817,1,0,83,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
95.40348098133636,4.596519018663642,0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
95.40348098133636,4.596519018663642,0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheBay.html
