sort_inner,sort_attribute,option_tag_attribute_value,textCount,name_url
0,0,38,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,17,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,15,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,24,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
1,0,23,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,16,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
1,0,43,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
1,0,23,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,19,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
1,0,42,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
1,0,22,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,16,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,24,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,18,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
1,0,25,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
1,0,22,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,19,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,19,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,19,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,17,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,18,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
1,0,18,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,21,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,22,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,24,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,35,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,22,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,19,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,17,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,17,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,24,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,21,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,21,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,19,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,16,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,20,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,19,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,18,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,22,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,31,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,18,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,12,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
1,0,15,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,16,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,12,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,12,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,20,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,20,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,19,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
1,0,17,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,18,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,13,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,16,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,19,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,17,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,17,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FirstCry.html
