checkBoxList,NumberOfLink,NumberOfInput,URL_List,button_List,name_url
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
1,199,22,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,64,3,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,2,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,17,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,17,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,7,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,3,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,4,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,2,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,9,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,9,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,5,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,2,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,10,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,10,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,5,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,5,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,8,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,8,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,2,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,5,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,5,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,5,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,5,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,10,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,5,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,5,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,4,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,1,2,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,2,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,2,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
1,135,19,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,10,8,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,2,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,2,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,10,6,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,5,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,5,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,2,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,2,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,1,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/century.html
