checkBoxList,NumberOfLink,NumberOfInput,URL_List,button_List,name_url
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
1,367,70,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
1,367,70,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
1,367,70,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
1,367,70,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
1,367,70,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
1,367,69,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
1,367,69,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,11,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,7,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,4,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,4,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,2,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,2,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,2,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,2,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,1,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,1,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,1,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,1,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,1,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,256,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,3,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,7,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,15,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,41,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,13,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,38,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,47,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,19,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,28,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,35,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
1,73,66,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
1,73,66,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
1,6,66,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
1,6,66,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,6,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,6,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,6,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,6,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,5,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,5,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,4,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/1mg.html
