0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
1.819677741821124e-08,99.99999998180323,0,145,174,1,7,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,24,282,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,23,283,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,23,283,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,23,283,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,1,305,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,1,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
3.0424329722222865e-09,99.99999999695757,0,120,187,1,7,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
3.0424329722222865e-09,99.99999999695757,0,120,187,1,7,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,9,297,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,9,297,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,14,292,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,14,292,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,12,294,0,2,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,12,294,0,2,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,10,296,0,4,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,2,304,0,2,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,22,284,0,2,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,22,284,0,2,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,10,296,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,10,296,0,90,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,2,304,0,2,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,7,299,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,7,299,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
2.220446049250313e-13,99.99999999999977,0,50,256,0,7,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,0,306,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
2.220446049250313e-13,99.99999999999977,0,50,256,0,7,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
2.220446049250313e-13,99.99999999999977,0,50,256,0,7,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,10,296,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,10,296,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,10,296,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,10,296,0,7,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
0.0,100.0,0,10,296,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Sulekha.html
