0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
3.271778181712648e-07,99.99999967282218,6,394,153,1,23,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
3.271778181712648e-07,99.99999967282218,6,394,153,1,23,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,2,153,385,1,83,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,0,394,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,3,391,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,3,391,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,3,391,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,3,391,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,3,391,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,2,392,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,2,392,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,0,394,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,0,394,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,0,394,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,0,394,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,0,394,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,0,394,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,1,148,388,1,83,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,1,1,393,1,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,34,392,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,0,394,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,34,392,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,34,392,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,34,392,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,34,392,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,34,392,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,12,392,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,11,393,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,11,393,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,6,392,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,5,393,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,5,393,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,5,392,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
0.0,100.0,0,4,393,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheSouledStore.html
